timestamps,CAN_DataFrame.CAN_DataFrame.BusChannel,CAN_DataFrame.CAN_DataFrame.ID,CAN_DataFrame.CAN_DataFrame.IDE,CAN_DataFrame.CAN_DataFrame.DLC,CAN_DataFrame.CAN_DataFrame.DataLength,CAN_DataFrame.CAN_DataFrame.DataBytes,CAN_DataFrame.CAN_DataFrame.Dir,CAN_DataFrame.CAN_DataFrame.EDL,CAN_DataFrame.CAN_DataFrame.BRS
770.1534,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
770.1581500000001,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
770.2035500000001,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
770.2082,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
770.2387,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
770.244,1,2025,0,8,8,[  4  65  12  19   4 170 170 170],0,0,0
770.2482,1,2024,0,8,8,[ 4 65 12 19  2  0  0  0],0,0,0
770.2537000000001,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
770.2582000000001,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
770.2804500000001,1,401604624,1,8,8,[32 16  0  0  0  0  0  0],0,0,0
770.30335,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
770.30825,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
770.3387,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
770.34405,1,2025,0,8,8,[  4  65  12  19   0 170 170 170],0,0,0
770.34825,1,2024,0,8,8,[ 4 65 12 19  0  0  0  0],0,0,0
770.3535,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
770.3582,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
770.4036000000001,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
770.4082500000001,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
770.4387,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
770.4444500000001,1,2025,0,8,8,[  4  65  12  18 244 170 170 170],0,0,0
770.4482,1,2024,0,8,8,[  4  65  12  18 244   0   0   0],0,0,0
770.4536,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
770.4582,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
770.5038000000001,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
770.5082500000001,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
770.53875,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
770.5442,1,2025,0,8,8,[  4  65  12  18 236 170 170 170],0,0,0
770.5482000000001,1,2024,0,8,8,[  4  65  12  18 238   0   0   0],0,0,0
770.55385,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
770.55825,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
770.6035,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
770.60825,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
770.6387500000001,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
770.6447000000001,1,2025,0,8,8,[  4  65  12  18 240 170 170 170],0,0,0
770.6483000000001,1,2024,0,8,8,[  4  65  12  18 240   0   0   0],0,0,0
770.6536500000001,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
770.6581500000001,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
770.70405,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
770.70825,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
770.7387500000001,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
770.7435,1,2025,0,8,8,[  4  65  12  18 244 170 170 170],0,0,0
770.7484000000001,1,2024,0,8,8,[  4  65  12  18 248   0   0   0],0,0,0
770.75385,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
770.7582000000001,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
770.7806,1,401604624,1,8,8,[32 16  0  0  0  0  0  0],0,0,0
770.8037,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
770.80825,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
770.83875,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
770.844,1,2025,0,8,8,[  4  65  12  18 244 170 170 170],0,0,0
770.84825,1,2024,0,8,8,[  4  65  12  18 246   0   0   0],0,0,0
770.85415,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
770.8582,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
770.9037000000001,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
770.9082500000001,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
770.93875,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
770.9438,1,2025,0,8,8,[  4  65  12  18 252 170 170 170],0,0,0
770.94825,1,2024,0,8,8,[  4  65  12  18 254   0   0   0],0,0,0
770.9534500000001,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
770.9582,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
771.00355,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
771.0083000000001,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
771.0388,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
771.04385,1,2025,0,8,8,[  4  65  12  18 248 170 170 170],0,0,0
771.0480500000001,1,2024,0,8,8,[  4  65  12  18 248   0   0   0],0,0,0
771.05195,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
771.0584,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
771.10315,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
771.1083500000001,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
771.1388000000001,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
771.14335,1,2025,0,8,8,[  4  65  12  18 244 170 170 170],0,0,0
771.14805,1,2024,0,8,8,[  4  65  12  18 244   0   0   0],0,0,0
771.15205,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
771.15805,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
771.2028,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
771.2080500000001,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
771.2388000000001,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
771.2441500000001,1,2025,0,8,8,[  4  65  12  18 240 170 170 170],0,0,0
771.24805,1,2024,0,8,8,[  4  65  12  18 240   0   0   0],0,0,0
771.25355,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
771.258,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
771.2805000000001,1,401604624,1,8,8,[32 16  0  0  0  0  0  0],0,0,0
771.3036000000001,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
771.3080500000001,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
771.3388,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
771.34375,1,2025,0,8,8,[  4  65  12  18 236 170 170 170],0,0,0
771.3480000000001,1,2024,0,8,8,[  4  65  12  18 236   0   0   0],0,0,0
771.3521000000001,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
771.3580000000001,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
771.4031,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
771.4081000000001,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
771.4388,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
771.4440500000001,1,2025,0,8,8,[  4  65  12  18 232 170 170 170],0,0,0
771.4480500000001,1,2024,0,8,8,[  4  65  12  18 234   0   0   0],0,0,0
771.4533,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
771.4580500000001,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
771.50315,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
771.50805,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
771.5388,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
771.5440500000001,1,2025,0,8,8,[  4  65  12  18 232 170 170 170],0,0,0
771.5480500000001,1,2024,0,8,8,[  4  65  12  18 234   0   0   0],0,0,0
771.5521,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
771.558,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
771.6028,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
771.6081,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
771.6388000000001,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
771.6445500000001,1,2025,0,8,8,[  4  65  12  18 232 170 170 170],0,0,0
771.64805,1,2024,0,8,8,[  4  65  12  18 236   0   0   0],0,0,0
771.6533000000001,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
771.658,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
771.70315,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
771.7080500000001,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
771.7388000000001,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
771.74395,1,2025,0,8,8,[  4  65  12  18 232 170 170 170],0,0,0
771.74805,1,2024,0,8,8,[  4  65  12  18 234   0   0   0],0,0,0
771.7521,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
771.75805,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
771.7805000000001,1,401604624,1,8,8,[32 16  0  0  0  0  0  0],0,0,0
771.8031500000001,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
771.8080500000001,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
771.8388,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
771.84455,1,2025,0,8,8,[  4  65  12  18 232 170 170 170],0,0,0
771.8480500000001,1,2024,0,8,8,[  4  65  12  18 232   0   0   0],0,0,0
771.8519500000001,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
771.8580000000001,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
771.90385,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
771.9081000000001,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
771.9388,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
771.94365,1,2025,0,8,8,[  4  65  12  18 228 170 170 170],0,0,0
771.9480500000001,1,2024,0,8,8,[  4  65  12  18 230   0   0   0],0,0,0
771.95365,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
771.9580500000001,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
772.0036,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
772.0082000000001,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
772.03885,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
772.04395,1,2025,0,8,8,[  4  65  12  18 224 170 170 170],0,0,0
772.0481000000001,1,2024,0,8,8,[  4  65  12  18 224   0   0   0],0,0,0
772.0540500000001,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
772.0580500000001,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
772.1037,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
772.1081,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
772.13885,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
772.1437000000001,1,2025,0,8,8,[  4  65  12  18 228 170 170 170],0,0,0
772.1485,1,2024,0,8,8,[  4  65  12  18 232   0   0   0],0,0,0
772.1537000000001,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
772.1581000000001,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
772.2038500000001,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
772.2082,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
772.2388500000001,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
772.24395,1,2025,0,8,8,[  4  65  12  18 236 170 170 170],0,0,0
772.2481,1,2024,0,8,8,[  4  65  12  18 240   0   0   0],0,0,0
772.2537000000001,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
772.2581,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
772.2806,1,401604624,1,8,8,[32 16  0  0  0  0  0  0],0,0,0
772.3033,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
772.30825,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
772.3388500000001,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
772.3437,1,2025,0,8,8,[  4  65  12  18 224 170 170 170],0,0,0
772.3481,1,2024,0,8,8,[  4  65  12  18 230   0   0   0],0,0,0
772.35215,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
772.35815,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
772.4032000000001,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
772.4081000000001,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
772.43885,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
772.4442,1,2025,0,8,8,[  4  65  12  18 228 170 170 170],0,0,0
772.4481000000001,1,2024,0,8,8,[  4  65  12  18 230   0   0   0],0,0,0
772.4534500000001,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
772.4580500000001,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
772.5035,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
772.5087000000001,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
772.5389,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
772.54375,1,2025,0,8,8,[  4  65  12  18 232 170 170 170],0,0,0
772.5481500000001,1,2024,0,8,8,[  4  65  12  18 236   0   0   0],0,0,0
772.5522000000001,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
772.5581500000001,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
772.6032,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
772.6082,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
772.6389,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
772.644,1,2025,0,8,8,[  4  65  12  18 240 170 170 170],0,0,0
772.6481500000001,1,2024,0,8,8,[  4  65  12  18 242   0   0   0],0,0,0
772.65205,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
772.6581500000001,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
772.7035000000001,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
772.7084000000001,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
772.7389000000001,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
772.74395,1,2025,0,8,8,[  4  65  12  18 252 170 170 170],0,0,0
772.7484000000001,1,2024,0,8,8,[  4  65  12  18 252   0   0   0],0,0,0
772.75355,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
772.7583500000001,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
772.7806,1,401604624,1,8,8,[32 16  0  0  0  0  0  0],0,0,0
772.8036500000001,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
772.8084,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
772.8389000000001,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
772.84415,1,2025,0,8,8,[  4  65  12  18 248 170 170 170],0,0,0
772.8483500000001,1,2024,0,8,8,[  4  65  12  18 246   0   0   0],0,0,0
772.85365,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
772.8583500000001,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
772.9035,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
772.90835,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
772.9389000000001,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
772.9440000000001,1,2025,0,8,8,[  4  65  12  18 244 170 170 170],0,0,0
772.94835,1,2024,0,8,8,[  4  65  12  18 242   0   0   0],0,0,0
772.9538500000001,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
772.95835,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
773.0035,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
773.0084,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
773.03895,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
773.04485,1,2025,0,8,8,[  4  65  12  18 252 170 170 170],0,0,0
773.0484,1,2024,0,8,8,[  4  65  12  18 250   0   0   0],0,0,0
773.0537,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
773.05835,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
773.10395,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
773.1084000000001,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
773.13895,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
773.14405,1,2025,0,8,8,[  4  65  12  18 252 170 170 170],0,0,0
773.14845,1,2024,0,8,8,[  4  65  12  18 252   0   0   0],0,0,0
773.1541000000001,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
773.15835,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
773.2038500000001,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
773.20835,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
773.23895,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
773.2441500000001,1,2025,0,8,8,[  4  65  12  18 240 170 170 170],0,0,0
773.24855,1,2024,0,8,8,[  4  65  12  18 238   0   0   0],0,0,0
773.2545,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
773.2584,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
773.2806,1,401604624,1,8,8,[32 16  0  0  0  0  0  0],0,0,0
773.30385,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
773.3084,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
773.3389500000001,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
773.3442,1,2025,0,8,8,[  4  65  12  18 236 170 170 170],0,0,0
773.3488000000001,1,2024,0,8,8,[  4  65  12  18 236   0   0   0],0,0,0
773.3538000000001,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
773.3583500000001,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
773.4041000000001,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
773.40845,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
773.4389500000001,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
773.4442,1,2025,0,8,8,[  4  65  12  18 240 170 170 170],0,0,0
773.4485000000001,1,2024,0,8,8,[  4  65  12  18 242   0   0   0],0,0,0
773.45335,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
773.45835,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
773.5035,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
773.5084,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
773.53895,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
773.5439,1,2025,0,8,8,[  4  65  12  18 228 170 170 170],0,0,0
773.5484,1,2024,0,8,8,[  4  65  12  18 222   0   0   0],0,0,0
773.5529,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
773.5584,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
773.6034000000001,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
773.6084000000001,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
773.63895,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
773.64445,1,2025,0,8,8,[  4  65  12  18 240 170 170 170],0,0,0
773.6484,1,2024,0,8,8,[  4  65  12  18 240   0   0   0],0,0,0
773.6537000000001,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
773.6588,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
773.70375,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
773.7085500000001,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
773.73895,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
773.7437000000001,1,2025,0,8,8,[  4  65  12  18 248 170 170 170],0,0,0
773.7484000000001,1,2024,0,8,8,[  4  65  12  18 242   0   0   0],0,0,0
773.75355,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
773.7583500000001,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
773.7807,1,401604624,1,8,8,[32 16  0  0  0  0  0  0],0,0,0
773.80345,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
773.8084,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
773.8389500000001,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
773.8442,1,2025,0,8,8,[  4  65  12  18 240 170 170 170],0,0,0
773.8484000000001,1,2024,0,8,8,[  4  65  12  18 236   0   0   0],0,0,0
773.85365,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
773.8584000000001,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
773.9035,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
773.9084,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
773.9389500000001,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
773.9440500000001,1,2025,0,8,8,[  4  65  12  18 224 170 170 170],0,0,0
773.9484500000001,1,2024,0,8,8,[  4  65  12  18 220   0   0   0],0,0,0
773.9536,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
773.95835,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
774.0037000000001,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
774.00845,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
774.0390000000001,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
774.0445000000001,1,2025,0,8,8,[  4  65  12  18 244 170 170 170],0,0,0
774.04845,1,2024,0,8,8,[  4  65  12  18 240   0   0   0],0,0,0
774.05375,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
774.0584,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
774.10355,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
774.1084500000001,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
774.139,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
774.1441500000001,1,2025,0,8,8,[  4  65  12  19   0 170 170 170],0,0,0
774.14845,1,2024,0,8,8,[  4  65  12  18 252   0   0   0],0,0,0
774.15385,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
774.1584,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
774.2036,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
774.2084500000001,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
774.239,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
774.2449,1,2025,0,8,8,[  4  65  12  18 252 170 170 170],0,0,0
774.24845,1,2024,0,8,8,[  4  65  12  18 250   0   0   0],0,0,0
774.2537000000001,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
774.2584,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
774.28075,1,401604624,1,8,8,[32 16  0  0  0  0  0  0],0,0,0
774.30375,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
774.30845,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
774.339,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
774.3443500000001,1,2025,0,8,8,[  4  65  12  19   8 170 170 170],0,0,0
774.3484500000001,1,2024,0,8,8,[ 4 65 12 19  6  0  0  0],0,0,0
774.3539000000001,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
774.3584000000001,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
774.4037000000001,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
774.4082500000001,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
774.4390500000001,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
774.4440500000001,1,2025,0,8,8,[  4  65  12  18 204 170 170 170],0,0,0
774.4482,1,2024,0,8,8,[  4  65  12  18 202   0   0   0],0,0,0
774.45415,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
774.45825,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
774.5037000000001,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
774.5082500000001,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
774.5390500000001,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
774.5440500000001,1,2025,0,8,8,[  4  65  12  18 236 170 170 170],0,0,0
774.54825,1,2024,0,8,8,[  4  65  12  18 234   0   0   0],0,0,0
774.5537,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
774.5582,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
774.6039000000001,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
774.60825,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
774.63905,1,2015,0,8,8,[ 2  1 12 85 85 85 85 85],1,0,0
774.64405,1,2025,0,8,8,[  4  65  12  19  28 170 170 170],0,0,0
774.6483000000001,1,2024,0,8,8,[ 4 65 12 19 30  0  0  0],0,0,0
774.65335,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
774.6582000000001,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
774.70335,1,2025,0,8,8,[  3  65  13  49 170 170 170 170],0,0,0
774.70825,1,2024,0,8,8,[ 3 65 13 49  0  0  0  0],0,0,0
